PLATEIFU,Omega_sini,Omega_sini_ll,Omega_sini_ul,Omega,Omega_ll,Omega_ul,Omega_phys_sini,Omega_phys_sini_ll,Omega_phys_sini_ul,Omega_phys,Omega_phys_ll,Omega_phys_ul,Rcr,Rcr_ll,Rcr_ul,Rcr_phys,Rcr_phys_ll,Rcr_phys_ul,R,R_ll,R_ul
10517-6102,49.09375456385626,48.2338284710941,49.91237169474835,58.44377028958809,57.42006934273862,59.41829489007978,82.1551788902202,80.71614896450221,83.52508097712541,97.80181707053568,96.08872066620356,99.4326200840265,1.7629954772898282,1.6771173354172546,1.8568178285812897,1.0535193085625263,1.002200810125247,1.109585055714776,0.631279926786107,0.5853754119263758,0.6879678427018088
9511-3701,14.721920433992551,12.558919493921689,17.44834020581468,21.665401208457048,18.482237477134255,25.677715939000457,25.32107687923969,21.600807275897687,30.01040290548183,37.26356843718769,31.78866223039107,44.16457909074432,7.136276399931475,6.111843538821708,8.807528533889784,4.1491005242714065,3.553485292614711,5.12078277375136,0.6679583446718047,0.5388681035277236,0.8240648406812879
11754-12705,3.5369989761095404,3.077864806905721,4.0721515094725405,4.2376582661306035,3.6875722410762055,4.8788214589853744,6.133813619209343,5.33758963409402,7.061867576721909,7.348887054227394,6.394935646549377,8.46078319867981,27.669726098853097,23.950868292698075,31.95176201631314,15.955455929469556,13.811015770499939,18.424646810700267,1.4912879576106657,1.2491130140017281,1.7540989354230379
11965-12705,7.73593541697264,6.984329956845868,8.522110849363063,10.622462494911314,9.590408789595921,11.701985344425493,8.808874962172892,7.953025195819216,9.704089400890323,12.095750399201632,10.92055547391511,13.324998226079222,8.234307059426136,7.148253665790747,9.514144014449295,7.231351096341313,6.277581296153924,8.35530121151832,0.6985560380744733,0.6006930094852798,0.8087618490190522
8332-6103,8.083870860827977,6.3857043972524234,10.207959918298595,11.367743369504716,8.979738799791804,14.354691047788883,8.499905457741962,6.714343238800007,10.733310281143023,11.95278172699143,9.441879038828429,15.093451996189284,14.368351901272,10.758490724871647,18.46891134222047,13.66508155064483,10.231907885288646,17.564935865798873,3.3664529615532124,2.503660604991939,4.412722237940627
11965-9102,13.04959704460276,12.368873682996956,13.412046916408444,16.996401580754032,16.1097958426835,17.468473136147395,20.21126312380152,19.156956318088774,20.772626796811075,26.324088271253807,24.950910095868906,27.05523440447971,8.198280423322093,7.834948264753102,9.050103428527272,5.293298856567756,5.058709942771099,5.843286598707415,1.4797779596661598,1.3846002144165297,1.6415646142765936
8324-9101,17.79341292349755,15.883699548923277,20.750262336682727,22.924000801468665,20.463636895030934,26.733434023139527,30.849434710636114,27.538457872282763,35.975889838352494,39.74462173569728,35.47895128661645,46.34924907513652,4.366623504964934,2.944582779178676,5.520960794119834,2.518591858621746,1.698383706826303,3.1843933629793737,1.1292212164126043,0.7957944544809672,1.6208139255589342
11838-12703,14.745674749198692,13.13277982960211,16.187821734848736,18.382311748929318,16.371638264360577,20.180126764443507,33.90119675692947,30.193053932168812,37.21677976987988,42.26204484006634,37.63938507212252,46.39533013288217,8.051216426451191,7.272012436620946,9.55533281147934,3.501959521107122,3.1630367190686908,4.156190436835256,1.4503725347428633,1.2949672840066493,1.6685749917456536
11865-6101,7.098309799535195,5.914972708065253,8.163068749718295,20.355698589555764,16.96226355444628,23.409089167391386,10.34960330730859,8.624253213918726,11.90206200008402,29.679375991568904,24.731619771516954,34.13133457260206,6.824395434933272,4.819291178443471,9.245212741228961,4.68053427298822,3.305326859687611,6.340859862088669,1.015482256140738,0.7374758340146819,1.3666515082250472
12518-9101,14.351229998224708,13.84765411359343,15.156499199619697,18.028868970250354,17.396246983025684,19.04049605165901,24.504132452149722,23.644297429072278,25.87909635232139,30.783549093988228,29.70337318091227,32.51086055078223,10.886666358275377,10.074025540145428,11.362683588257392,6.375947123475444,5.9000112661378274,6.654734089875081,2.5974981756843043,2.362037444485995,2.914679423474147
8141-3703,6.248187603832163,4.901179694492181,8.202830730355231,13.720369514498682,10.762480374972561,18.012562333488802,6.51726535118032,5.1122486436277095,8.556085042605474,14.311236235510922,11.22596581407817,18.788272027879348,,,,,,,,,
8141-12701,16.066696823443515,15.869663580517102,16.784151998091822,18.653390169036527,18.42463512392893,19.486353624348734,25.732157164708468,25.416591966125978,26.881221562671435,29.874962648445674,29.508592333650185,31.209023207382547,7.015609209124453,6.106159896279937,7.250024398837976,4.380420400562168,3.812576581941242,4.526785035280884,0.7245281522064388,0.6116867544390967,0.7539770500158678
12094-1901,14.2521546735204,5.059733966292733,23.63925162565332,17.227004149078248,6.115851253881097,28.573468023950685,16.353939102238815,5.805899743146806,27.125363874046574,19.767493633189122,7.017764068344693,32.787235804537715,,,,,,,,,
8257-3703,16.923177886714896,13.764932134959674,17.96788396855457,19.257556859410236,15.663663469672706,20.446369439829468,33.59999714133959,27.32948170145121,35.67420102895039,38.23477243794273,31.09930364893616,40.59509149687266,8.13277642037709,7.514754976726902,10.627677680756607,4.096203386445724,3.7849269662513776,5.352800452855726,1.2905680339487893,1.1594017416457068,1.7307697121411045
7979-12702,5.344616698778228,4.408287376694469,5.6566123222940154,7.3450820874714555,6.058289017131373,7.773856234395622,9.493348396225898,7.830198170658717,10.047529045478104,13.046664931310183,10.761005244361973,13.808272842496065,28.036034981511943,27.161780125249958,34.37289806247661,15.783878825019132,15.291686090828176,19.3514403245907,3.816793136193251,3.503662567358525,4.8896271540026035
8452-6102,15.058318538812054,11.973820262456414,22.157939962829403,16.709647436492723,13.28689617887201,24.587829228313094,17.973735492263962,14.2920524409547,26.44790325818008,19.944775535091058,15.859350884143158,29.348239495637632,14.034276589729858,7.80119878978589,18.734250873174922,11.757856759431247,6.535810900953355,15.695475064474305,2.029271913093782,1.0927731406256385,2.8533858202122984
8456-6101,3.7973071635639792,2.6296458117026007,4.96755851121798,7.0271014166758405,4.866287348592493,9.192708397820885,8.107764715415817,5.614649699855419,10.606409722519164,15.0038125607673,10.390182084443811,19.627676555142354,,,,,,,,,
8439-12702,8.577752686849651,8.163899752212235,9.065877304708518,10.348166176662119,9.84889566879438,10.93703774301855,15.850927216070946,15.086163648668034,16.752938275671102,19.122494536074218,18.19988685895211,20.210677033133088,24.950677589611445,23.586415014268983,26.37298689796374,13.502096048742025,12.763823340042217,14.271780832789272,2.5568298648457817,2.3735173754082757,2.728460037070166
8252-6103,12.127258140798354,11.089883503067245,18.908183667762128,16.463219591890187,15.054943602235985,25.668586929713605,23.23555469006378,21.247968143357394,36.227655963224606,31.543159612887678,28.844934391950822,49.18043703675573,10.55647127378989,3.5937186438989546,11.956162570898357,5.509705014613576,1.8756579845541355,6.240241380277446,4.236225138014512,2.7128274895663593,5.858129414389456
8249-6101,12.386988633929906,11.988557054642804,12.747450637633847,15.9543447884499,15.441168020600045,16.41861703896892,23.05144669754169,22.309989303498682,23.72224497712599,29.69008363160786,28.73509228866718,30.554066586001802,7.082183518100322,6.860620704765674,7.440994852863194,3.805701563688409,3.686641962506392,3.9985134068560177,0.917130238381896,0.8441308151281927,1.0011163536496377
9487-9101,17.981392376543422,16.959344558507873,19.08961165679263,33.50651624702815,31.6020329287663,35.57157141858311,18.438946138412437,17.39089133414582,19.575365120332982,34.35912166461262,32.40617694311571,36.47672414409712,6.89598446786067,6.448763396258009,7.405429752212051,6.7248638619770835,6.288740370581168,7.221667501596079,1.195953959231555,1.1039770063790453,1.2922207660937515
8240-6103,5.603593321161685,2.177827388358468,8.801928971513927,6.859351116167849,2.6658756035601563,10.774429523138146,11.905682432024996,4.627124024087285,18.701030770441513,14.573729997579576,5.66405635102198,22.891906842041156,,,,,,,,,
8140-12703,18.839491607972132,16.411723813684347,21.164274020059676,23.59202266381834,20.551815740129975,26.503264670540368,29.447049384200874,25.652329249528403,33.080798315477494,36.875488516933686,32.12349598534344,41.42590255809747,6.811972632908137,5.388004402877636,8.687772545817237,4.358131083933433,3.4471115393378415,5.558221329187215,1.0153787251683908,0.7765896925041192,1.330866717014664
10213-12705,2.3129033907035086,1.8516941016730364,3.0807535856771953,2.774997583542069,2.221643445314347,3.696256311484948,3.668548429147796,2.937013934632454,4.8864530065347225,4.401486489626228,3.5237989637584564,5.862715814127135,,,,,,,,,
8093-12703,9.209541133071044,7.839108146991009,10.823304513734216,13.739947372773518,11.695363735589249,16.147561780705175,12.644431501928281,10.76286696249138,14.860081579633222,18.86454719999718,16.057393469231553,22.170131596034928,14.014824592688147,11.22653650395316,17.769016083206864,10.207663629594881,8.17682073720064,12.94201993087144,1.3168169498005962,1.0394732522489152,1.6862718679419617
11939-3701,5.136104205163225,2.9981866212900496,7.594367419400148,8.208353880095231,4.79160386998684,12.13706980696295,10.960318075926786,6.398055356293706,16.206190368646478,17.516422138626066,10.225162966145177,25.900203788761278,12.656500620189902,8.15327310240309,22.97762961366415,5.9309506902710565,3.8206975360572044,10.76752510884081,3.872975283357269,2.415360576806413,7.3571400986960125
9879-6102,10.418065832158852,9.215734920653274,11.855880947267343,18.253014966367346,16.14646616203044,20.77214483536204,15.3500230611541,13.578503518459428,17.46850604351953,26.894070855690625,23.790272775801025,30.605767652973935,12.725743248514181,11.771825275203732,15.00983627815642,8.636966237639246,7.98954178721105,10.187180947727043,2.4709419669932533,2.121817738763229,2.8223668074283106
11014-12705,7.386463355451006,7.124505692778094,7.5597425199226755,11.024771496416879,10.633782841396606,11.283401790978672,21.853872951192958,21.078834992814603,22.366543313614528,32.61831055058647,31.46151656393992,33.38350403042848,11.823039110156934,11.423487348581006,12.474046588630774,3.9961083937971313,3.8610625622377697,4.216144581186474,1.335603873924873,1.2561962170649092,1.4197781333432096
8951-6101,14.102640630938486,12.94239428436002,15.482083294016295,17.490007709734947,16.051077364851107,19.200783970986286,27.72935288311627,25.448015563562116,30.441685515530853,34.389771986935344,31.56047154940069,37.753590146509325,8.724130937758545,7.628049775392355,9.703154350759245,4.436933092202564,3.8794863028617455,4.934846455742698,1.031026103087229,0.8999049867654132,1.1874417216933284
8935-6104,12.401941946857614,11.471394856874229,13.384784504775588,19.11507585230818,17.68082641900197,20.62992813318335,26.69222874735107,24.689447578688053,28.80756346597757,41.14065195266105,38.05377135616961,44.40101099746466,4.615272481432198,4.151057734413885,5.447664399701459,2.1443822441890292,1.928695334044156,2.5311343713763588,1.713602905853815,1.49487952799158,2.0464227287604713
8932-6104,18.304820771622857,16.274006418034944,21.065761918710834,29.44145697009168,26.175097023093834,33.882152183287126,35.978641174361904,31.9870183209574,41.405348820066024,57.86801352458329,51.44789098169951,66.59632513350928,5.780912099922107,4.814949198095049,6.76964784535192,2.9411494273159366,2.4496973542848712,3.4441876194166046,0.7499666825722209,0.5982288998293188,0.9214691198480612
11004-12704,6.876963632592182,4.715599294254033,9.400785189406571,14.077231998014412,9.652891715215453,19.24352681575712,13.960678137535448,9.572969625819436,19.084198096878062,28.577685660614097,19.595990546457063,39.06559616406644,8.665087768692455,5.100451993561955,14.326548843081785,4.268381010683268,2.512458386616737,7.0571898015136005,1.0713728588365714,0.6305630979388518,1.7670245775852544
9876-9102,7.750083372873293,7.466946969826467,8.037183331225023,9.766766470264884,9.409953905193868,10.128573964705366,14.52246367324734,13.991909622407883,15.060444816824129,18.30141747454861,17.63280563321807,18.97938904490767,15.346553075867774,15.085971189722693,15.981453639855609,8.189868365331227,8.050805780047902,8.528690511153108,3.2844044420369616,3.088844449272801,3.48658071577474
8934-12705,6.194432859801968,5.241759861323994,7.399285278053901,12.283398373650314,10.394272730516132,14.672589211585649,12.395931980568037,10.489499227782613,14.807011245014424,24.580808958006386,20.800402663347345,29.36191608854514,12.534690616045937,10.115123616846443,15.500882972324584,6.263772628085063,5.05467876165946,7.746023372041138,0.9641126703541599,0.7701960495156555,1.218933525533949
9879-12702,5.6037392081687445,5.238610883954954,6.143345206865475,6.63378866095778,6.201544395658448,7.272582156258387,12.993287980952909,12.146671589598235,14.244462576497217,15.381644875792164,14.379407974945206,16.862803712145766,,,,,,,,,
9878-3703,23.851810074506716,20.68099563845513,26.93517334288426,26.616967910212466,23.078558631001023,30.057787743741606,49.0582167085247,42.536510336537575,55.4000542017238,54.74557175258977,47.46779917764612,61.822623117705234,5.569287082021326,4.370392213042257,7.112287917677545,2.707753902267173,2.124858423532407,3.457951633577738,0.6689176435859923,0.5192936501872388,0.8834095975583771
8982-6104,18.19665326999575,16.687637002872112,19.711035792983147,21.553324211027668,19.765945160471187,23.347059411295575,25.91716078831256,23.76789648971159,28.074068147095467,30.698005881164136,28.15227455598048,33.252790154250974,7.880210683931772,7.137869347065145,8.577773693801081,5.53276119561238,5.011557193936445,6.02252596298962,2.024288563155101,1.806732494729433,2.2600444959408605
8983-12705,10.7443078309866,8.730742607407526,13.521887944167004,12.121803307256734,9.850084926649178,15.255488634571957,20.838088321501896,16.932871658867185,26.225076541587704,23.5096771151702,19.103784339075688,29.58731493508298,14.993103240465617,10.280720231475136,19.65418243659798,7.730580371477894,5.300832839701649,10.133875190810159,1.8404012493090633,1.2211124620475466,2.449147813605389
9881-12704,6.208279162511239,5.749697948962525,6.629674273051617,8.623025684419122,7.986076623445658,9.208324889941396,11.502317156064969,10.65268613562019,12.283052055796807,15.97621074548504,14.796110766119577,17.060617054686322,9.380334915269511,8.329371570121438,10.648238055575966,5.062957054799838,4.495708408486383,5.74729713508502,0.7184978858340398,0.636193913625726,0.8324607598006787
8984-9102,8.219939416969778,6.13804493407328,18.42708002600635,9.04623446178038,6.755061174287768,20.279430042648016,15.24378867804996,11.382937893462117,34.17282045778233,16.776143895025026,12.527187832499003,37.60798351423673,22.50386683855921,17.179082747034155,31.633095553220365,12.13480624582991,9.263512004929979,17.05757895956023,2.1795683504169423,1.1385818602726319,3.791198425646864
8984-12704,3.944877019684637,3.6695494399657345,4.244114148566199,4.772576983516348,4.439481157376059,5.134598974769152,7.265402900613458,6.758323519855345,7.816517242910787,8.78980370906789,8.17633074924027,9.456550888310565,,,,,,,,,
7495-12704,18.908385052597954,17.852065955018514,19.814184758878053,23.30667196147813,22.004642061756684,24.423170094890796,32.59309760514152,30.77228047275235,34.15445877667317,40.174590901252046,37.93023277715075,42.099140911051926,7.374149226961661,6.882513490115198,8.103153646926472,4.277999431287967,3.9927845084681053,4.700920150414891,1.5516278338095693,1.3984072212295724,1.7343986645840106
8983-3703,20.976137398995277,20.34609594926126,21.724445601376495,25.85540499716579,25.078809357176574,26.777777465806953,36.15736043678555,35.071334189205814,37.4472475535908,44.56793831672595,43.229291075119335,46.15786658479801,5.886492540292311,5.540415416851706,6.3803620250551525,3.4149582500417024,3.214186921486599,3.7014690474122127,1.0120997372006144,0.9314089587025518,1.1062367391990782
9882-6104,5.121678590103017,4.68962970269529,5.541674096129214,6.172135739890654,5.651473552204333,6.6782723956243775,9.136858619019396,8.366101623768426,9.886112890187492,11.010829875531739,10.08199048948515,11.913756325129452,,,,,,,,,
11960-12704,21.282616801916124,19.730508986854392,22.82552168931371,31.84170581647242,29.51954022458929,34.15010256977431,30.338769006539767,28.12621023556366,32.538208831702725,45.3909482340149,42.0806576742218,48.681611056434704,8.288017734940142,7.327864735224736,9.13551794178336,5.814036339516394,5.140489948766379,6.408556906184766,1.1432188010524778,1.0241821575617809,1.2681702999190247
11970-12704,12.796866723957663,12.344122502659424,13.245127587458118,17.984065529879516,17.347801831918325,18.61402854485568,20.219138258260656,19.50379924571005,20.927393534367805,28.414948380567086,27.409647320917475,29.410294317361732,10.910616400707589,10.3493780231654,11.505492991782072,6.905423078505254,6.550210476165818,7.281925595870071,1.0801488854407961,1.0036697143345636,1.1587272021095032
12088-9101,7.645812935156065,6.308978725962073,9.233636212320953,11.0927366204522,9.153224116868204,13.396390340833715,9.494671488196355,7.834573110414028,11.466451405629586,13.775106847304691,11.36659460341948,16.635814463758738,24.62386032732344,20.4982465412062,30.112981973604,19.828956698310183,16.506706814196967,24.249204132668716,3.193268376345495,2.6562483184094887,3.859541522600001
8622-12701,6.6449545676577015,5.896258962232299,7.500443882439156,15.88637741553499,14.096438773210611,17.931632351621968,10.811556914688374,9.593404846466322,12.203465816772521,25.84765205653159,22.93536374691994,29.175348268959745,19.380164150217134,16.425562287174465,22.872469622011344,11.911356644386979,10.095411420183234,14.057783045280953,1.7950244079807358,1.5214946608517923,2.1208928323994374
8621-12704,5.799375233443059,5.4697906231934015,6.156644027541632,9.456255194387708,8.918846239593583,10.038804995701653,7.012681206266947,6.614143138089489,7.444695355569246,11.434628802933446,10.784786789671116,12.139055724618158,,,,,,,,,
9087-12701,14.94509001158121,14.52029706880784,15.312367923409324,20.949785484645332,20.354317607262388,21.46462972178843,18.913603200816443,18.376010910914097,19.378407941594745,26.51278309409684,25.759194916111564,27.164338862848034,6.738077105805305,6.41132283677697,7.251882702433138,5.3242720481144445,5.06607841306525,5.730269298269596,0.7003474705227064,0.6508731757696277,0.751851669884207
9089-6101,12.845719347030457,11.626161994328545,14.408584681706044,14.32805758782889,12.967768801415962,16.071270553355017,21.600198678031628,19.54950144528341,24.22817153217973,24.092764461565725,21.805425990885986,27.023993564137506,13.253436479327071,11.563219864543218,14.950164131949169,7.881868492732096,6.876690318547828,8.890918805593174,3.632318836798121,2.56332515983683,5.366123155556658
11976-12705,12.70176271115079,10.08195603630326,14.790703636154332,20.673975336603903,16.40985705521609,24.074032017337863,20.58908425442179,16.342475213978975,23.975179687432046,33.51174398065974,26.599767071404465,39.023109218807754,3.340416550171362,2.481347051183746,5.478271677930391,2.060760830951737,1.5307859766216103,3.379640690204357,0.9909586799865249,0.7149436669150272,1.5868994325066865
9095-6102,35.11156543424895,27.505802327982035,43.027853015030736,53.63352019811415,42.01558621718899,65.72578565557485,55.07307271821269,43.14330714244161,67.48990108239083,84.12506595685063,65.90214382126366,103.09198488029652,3.4647452800218743,1.9999151385995515,5.168985403623195,2.208931236412793,1.275036016442594,3.29546110776518,0.9437380256516825,0.5170917862355795,1.386018379277821
11979-9101,10.298760995759151,9.134930132086293,11.29659480009377,18.925792615948033,16.787047812084513,20.759488499734044,11.802552485048853,10.468782834711792,12.946086726873173,21.689275123760776,19.23823777954828,23.790721299559433,11.36596052756439,10.124405933795142,13.159834509896898,9.917796265587521,8.834431117191539,11.483108465974377,1.5661054852069682,1.3835356573310356,1.9576145771715745
12652-1902,18.16428559878217,15.18994077123264,20.703240293616258,21.74952425949635,18.18810783983638,24.78961391393112,19.77498899215789,16.53689653298531,22.539083449321563,23.678145803050317,19.800923651247768,26.987812958671967,9.225275569853945,7.338577054231716,12.262585651127841,8.47386262742032,6.7408386196622825,11.263779111833948,1.5945082471234215,1.2584516370743244,2.1267942830537727
11979-12705,9.45021338587821,8.544785047747517,10.188160731735074,14.215811842776553,12.85378980513474,15.325894778496703,12.616452121631097,11.407665313212133,13.60164441064338,18.978736475148853,17.160376918083944,20.460746207382158,13.8010970584156,12.707732491741291,15.565645249102255,10.337558523099434,9.51858593365686,11.659273754203435,1.844703794632828,1.6767417903911268,2.0707236434917586
11977-12703,9.157940341358694,7.966479846166979,10.159645864173116,11.797313911984915,10.262467325135423,13.087717000400039,14.597502373524264,12.698347458966142,16.194193136055098,18.804590487849907,16.358087687067627,20.861457146051805,19.150623866914096,16.488099589642694,22.99075978719248,12.014402627609048,10.344032048810925,14.423563781396721,1.735619897160448,1.4885432150176554,2.104593896100488
11984-6102,11.174090771923897,7.828962057359609,13.45585488008645,11.99832097630836,8.406446805637227,14.448393981867149,15.400430425970528,10.79008466396866,18.545218678857065,16.536406513573127,11.585989571977324,19.913162585347916,,,,,,,,,
9886-12701,8.713977722686918,8.218391653058978,9.239260139089742,10.879601950489096,10.260851324615698,11.535429149493185,18.78389027116136,17.715602670704083,19.91619145267491,23.452119770726974,22.118338088986047,24.865823883243042,12.73128472317686,11.778709450151961,13.835760752769737,5.9061317893914795,5.464225475603789,6.4185059237256334,2.1802080323063686,1.9948793184578433,2.3828038480051985
8619-12701,5.600806769492951,5.27123179526529,5.964784094460305,14.129310861962693,13.297882916876215,15.047526573167268,9.56739086074166,9.0044054327262,10.189142953918253,24.13592276484801,22.715663782425427,25.704434046368863,26.501583885077785,24.835063929923407,27.426596203193192,15.514182767936239,14.538592203885617,16.055690408689564,2.430117320486687,2.307373836500161,2.540088635709999
8619-12703,12.033680597342336,11.535068602526765,12.4990064491958,14.57704983822175,13.973054091486794,15.140724275033627,13.089509748915116,12.547149785621274,13.595663059615697,15.856032942237569,15.199042909035548,16.469163893834605,8.608548325279028,8.303888504452141,9.161540887947705,7.914163550837343,7.634078273008037,8.422550495765684,1.6575946528326666,1.5251861258842232,1.9330832423307622
9092-6101,31.224908063261612,20.95472527109088,38.49523612624517,38.61799795980881,25.916154376750892,47.60971424395637,33.12211837745458,22.227924245283187,40.83418805776217,40.964408840968005,27.490807384156845,50.50245745832916,6.612118321736254,5.086836497026589,11.257286940089928,6.2333811004116315,4.79546628456635,10.612477914013082,1.1416064604962142,0.8499506922682971,1.9384761076042145
9888-12701,12.548965232105624,12.229909134035621,12.91773543246594,17.270489084370162,16.831388747641032,17.778008358044588,18.940416191008257,18.45885813630393,19.497008782068765,26.066711081751023,25.403967742086348,26.832720556680368,16.50498600423309,15.817526641100057,17.165061437822835,10.935371928196542,10.479895999925366,11.37270464481431,1.4081322149358426,1.3075557133641538,1.5086960864324164
9042-12703,14.635061639799845,13.793642844516487,15.392989122579667,21.568349216198484,20.328312456504133,22.685341069836692,22.390837520015783,21.10351314823167,23.55042478630554,32.998385299692174,31.101197417021744,34.70732125920867,8.75356356128843,8.186108429668185,9.418906979959829,5.721489523241011,5.350590452509101,6.156370171862867,0.9575810841985302,0.888906181757962,1.04028645751108
9028-12701,15.336837841818513,9.881630694137586,20.895131237425684,18.46674675167678,11.898252651838543,25.15936471939891,16.283025752876565,10.49126610925811,22.184231427486733,19.606030658386935,12.632301152448443,26.711541706136423,7.000357485963734,4.416671537819482,11.94098938699401,6.593574758549974,4.160023831206312,11.247112218492312,1.7406500965467633,1.1379887018295027,3.057579739181924
9046-12702,11.30518887793461,10.365949295963052,12.067985100449542,16.18325407090302,14.838742895316944,17.275188509732093,17.635203127301068,16.170063447450282,18.825105080646086,25.244600146232727,23.14726873988487,26.94793176133125,14.230007505779483,13.225952307426706,15.883566809748716,9.122260822627938,8.47860315793806,10.182288320882176,2.294872469107476,1.9762530869733306,2.5642382092705986
9047-12703,12.950917326877335,11.841777506985718,14.046870123277857,15.962754734343346,14.595675749576747,17.313579949870952,13.843203694172114,12.657646867227324,15.014664944124213,17.06254929517845,15.601281928976439,18.50644304739665,18.44263235165402,16.566495007762633,20.58922589340611,17.253882277035203,15.49867443848886,19.262113616240583,1.9881977912071576,1.7839998323393655,2.240962966955166
11868-12703,11.457906591291211,10.1805074132263,12.36767407988749,13.230450909663137,11.755437391026371,14.2809599185452,13.344880317642307,11.857109492028528,14.404475118443626,15.40934048738825,13.691410714067075,16.63285517433739,8.721097184016873,7.748588971276445,10.399211379789568,7.487929043165251,6.652934049159037,8.928756929741633,0.5058507997856623,0.4415141967979903,0.5910438510712971
11952-12701,21.752951516029807,20.930007154803736,22.679001907221654,25.265822749817712,24.30998159196941,26.34142046923574,24.15106345686488,23.237395190984085,25.17920447696728,28.051204365122246,26.98998835308515,29.245379268540827,6.813864521603529,6.166763712713676,7.419573238250797,6.137272788834711,5.5544267147102415,6.682836853522695,0.6882682435350358,0.5725426352055764,0.8451721866715236
11952-12704,13.33579716047658,11.540553285395175,17.978031485611165,18.092114412523763,15.656582648242296,24.39003822835649,19.773799417580612,17.111881883568625,26.65712324817032,26.826280958548956,23.21496953842783,36.16459653000669,10.033847151740519,6.4553514173978925,12.100969953593868,6.767002513228146,4.353602223024185,8.161106388217547,1.7114107224371895,1.163442030145794,2.237165739317277
